item_description,shop_id,item_price,quantity_sold,shop_area_sq_ft,shop_profile,month
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,0,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
WATER,92,35,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
DRINK,92,300,3,617,default_value,11
DRINK,92,300,4,617,default_value,11
DRINK,92,440,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
DRINK,92,180,3,617,default_value,11
DRINK,92,220,3,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,220,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,290,2,617,default_value,12
MILK,92,140,3,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,240,1,617,default_value,10
DRINK,92,160,2,617,default_value,10
DRINK,92,70,2,617,default_value,10
WATER,92,70,2,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
WATER,92,70,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,270,2,617,default_value,11
DRINK,92,220,3,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,160,3,617,default_value,11
DRINK,92,290,2,617,default_value,11
DRINK,92,200,3,617,default_value,12
DRINK,92,160,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,60,1,617,default_value,12
DRINK,92,440,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,290,1,617,default_value,11
DRINK,92,220,2,617,default_value,10
MISSING,92,65,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
MISSING,92,65,2,617,default_value,10
WATER,92,70,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
MISSING,92,65,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,150,1,617,default_value,11
WATER,92,35,2,617,default_value,11
MISSING,92,70,3,617,default_value,11
DRINK,92,220,1,617,default_value,12
WATER,92,70,3,617,default_value,12
DRINK,92,160,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,10
DRINK,92,150,1,617,default_value,10
DRINK,92,270,1,617,default_value,10
DRINK,92,150,1,617,default_value,10
DRINK,92,220,1,617,default_value,10
MISSING,92,140,2,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,100,2,617,default_value,11
WATER,92,70,1,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,270,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,290,2,617,default_value,11
DRINK,92,120,3,617,default_value,10
MISSING,92,65,2,617,default_value,10
DRINK,92,290,1,617,default_value,10
MISSING,92,280,5,617,default_value,11
DRINK,92,200,3,617,default_value,11
MISSING,92,70,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,150,1,617,default_value,12
MISSING,92,560,8,617,default_value,12
DRINK,92,290,1,617,default_value,12
DRINK,92,120,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,150,2,617,default_value,12
MISSING,92,70,1,617,default_value,12
MISSING,92,70,2,617,default_value,12
DRINK,92,100,2,617,default_value,10
DRINK,92,160,1,617,default_value,10
DRINK,92,110,1,617,default_value,10
DRINK,92,60,1,617,default_value,11
WATER,92,70,2,617,default_value,11
WATER,92,70,2,617,default_value,11
WATER,92,70,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,220,2,617,default_value,11
MISSING,92,140,2,617,default_value,11
MISSING,92,140,3,617,default_value,11
DRINK,92,290,1,617,default_value,11
DRINK,92,440,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
MISSING,92,210,4,617,default_value,12
DRINK,92,290,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
WATER,92,35,1,617,default_value,12
DRINK,92,150,1,617,default_value,11
DRINK,92,580,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,70,2,617,default_value,12
DRINK,92,60,1,617,default_value,12
WATER,92,420,12,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,80,1,617,default_value,10
DRINK,92,100,2,617,default_value,10
DRINK,92,100,1,617,default_value,10
DRINK,92,70,3,617,default_value,10
DRINK,92,60,2,617,default_value,10
DRINK,92,220,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,70,0,617,default_value,11
DRINK,92,160,2,617,default_value,11
DRINK,92,290,1,617,default_value,11
DRINK,92,870,3,617,default_value,11
DRINK,92,160,2,617,default_value,12
MISSING,92,280,4,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,70,1,617,default_value,12
DRINK,92,270,1,617,default_value,10
MILK,92,70,2,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,600,5,617,default_value,10
MISSING,92,130,2,617,default_value,10
DRINK,92,640,4,617,default_value,10
MISSING,92,70,1,617,default_value,11
MISSING,92,70,2,617,default_value,11
DRINK,92,80,2,617,default_value,11
MISSING,92,210,4,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,70,1,617,default_value,12
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,1,617,default_value,11
DRINK,92,160,2,617,default_value,11
DRINK,92,110,2,617,default_value,11
MISSING,92,70,2,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,70,1,617,default_value,11
DRINK,92,120,3,617,default_value,11
DRINK,92,220,1,617,default_value,12
DRINK,92,150,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,220,1,617,default_value,12
WATER,92,35,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,100,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,10
DRINK,92,100,1,617,default_value,10
DRINK,92,150,1,617,default_value,10
DRINK,92,60,1,617,default_value,10
MISSING,92,70,2,617,default_value,10
DRINK,92,120,1,617,default_value,10
DRINK,92,100,2,617,default_value,10
DRINK,92,290,1,617,default_value,10
MISSING,92,140,2,617,default_value,10
DRINK,92,100,1,617,default_value,10
MISSING,92,325,6,617,default_value,10
MISSING,92,70,2,617,default_value,10
DRINK,92,60,2,617,default_value,11
DRINK,92,290,2,617,default_value,11
MISSING,92,140,3,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,70,1,617,default_value,11
DRINK,92,100,3,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,640,4,617,default_value,12
DRINK,92,150,0,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,160,1,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,220,1,617,default_value,12
DRINK,92,160,2,617,default_value,12
DRINK,92,100,1,617,default_value,12
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,150,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,150,1,617,default_value,10
DRINK,92,120,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,160,2,617,default_value,11
DRINK,92,240,4,617,default_value,11
DRINK,92,120,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,60,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
DRINK,92,150,0,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,60,2,617,default_value,11
DRINK,92,660,4,617,default_value,11
DRINK,92,160,2,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,440,3,617,default_value,10
WATER,92,70,2,617,default_value,10
WATER,92,35,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,120,1,617,default_value,11
MISSING,92,70,1,617,default_value,11
MISSING,92,210,4,617,default_value,11
MISSING,92,210,4,617,default_value,11
DRINK,92,1100,6,617,default_value,12
DRINK,92,440,2,617,default_value,12
DRINK,92,290,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,100,2,617,default_value,12
WATER,92,35,2,617,default_value,10
DRINK,92,60,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,120,2,617,default_value,10
MISSING,92,70,2,617,default_value,10
DRINK,92,60,2,617,default_value,10
DRINK,92,270,2,617,default_value,10
DRINK,92,100,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,70,1,617,default_value,11
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,70,1,617,default_value,12
DRINK,92,220,3,617,default_value,12
DRINK,92,70,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,220,2,617,default_value,10
DRINK,92,580,2,617,default_value,10
MISSING,92,260,5,617,default_value,10
DRINK,92,100,2,617,default_value,10
DRINK,92,660,3,617,default_value,10
DRINK,92,300,2,617,default_value,11
DRINK,92,70,1,617,default_value,11
MISSING,92,210,3,617,default_value,11
DRINK,92,120,2,617,default_value,11
DRINK,92,180,3,617,default_value,11
DRINK,92,100,1,617,default_value,11
WATER,92,175,6,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,440,2,617,default_value,11
WATER,92,70,2,617,default_value,12
DRINK,92,290,1,617,default_value,11
MISSING,92,65,1,617,default_value,11
WATER,92,35,1,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,150,2,617,default_value,10
MISSING,92,65,1,617,default_value,10
MISSING,92,260,4,617,default_value,10
MISSING,92,65,2,617,default_value,10
MISSING,92,140,3,617,default_value,10
DRINK,92,100,2,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,220,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
MISSING,92,70,2,617,default_value,11
DRINK,92,290,1,617,default_value,11
MISSING,92,70,1,617,default_value,11
MISSING,92,130,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,440,3,617,default_value,10
DRINK,92,100,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
WATER,92,70,2,617,default_value,10
MISSING,92,65,2,617,default_value,10
DRINK,92,100,2,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,2940,42,617,default_value,11
DRINK,92,720,13,617,default_value,11
DRINK,92,2520,42,617,default_value,11
DRINK,92,240,5,617,default_value,11
WATER,92,35,1,617,default_value,11
DRINK,92,220,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,440,3,617,default_value,12
DRINK,92,220,2,617,default_value,10
DRINK,92,60,1,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,60,2,617,default_value,10
DRINK,92,70,1,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,150,1,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,150,2,617,default_value,11
MISSING,92,210,3,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,290,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,290,2,617,default_value,11
DRINK,92,110,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,150,1,617,default_value,12
DRINK,92,150,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,80,1,617,default_value,12
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,100,2,617,default_value,10
MISSING,92,70,1,617,default_value,10
MISSING,92,70,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,1,617,default_value,11
DRINK,92,220,3,617,default_value,11
MISSING,92,70,2,617,default_value,11
DRINK,92,220,0,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,220,1,617,default_value,12
DRINK,92,210,4,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,160,2,617,default_value,12
DRINK,92,220,0,617,default_value,12
DRINK,92,150,1,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,290,1,617,default_value,12
DRINK,92,220,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
MISSING,92,70,1,617,default_value,10
DRINK,92,220,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,290,2,617,default_value,11
DRINK,92,70,1,617,default_value,11
WATER,92,35,2,617,default_value,11
MISSING,92,70,1,617,default_value,12
DRINK,92,100,2,617,default_value,12
DRINK,92,200,3,617,default_value,11
DRINK,92,200,2,617,default_value,11
DRINK,92,200,3,617,default_value,11
DRINK,92,280,4,617,default_value,11
MISSING,92,140,3,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,440,3,617,default_value,11
WATER,92,105,4,617,default_value,12
DRINK,92,110,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,10
WATER,92,35,2,617,default_value,10
DRINK,92,110,1,617,default_value,10
DRINK,92,100,2,617,default_value,10
MISSING,92,70,1,617,default_value,10
MISSING,92,260,4,617,default_value,10
DRINK,92,120,3,617,default_value,10
DRINK,92,320,4,617,default_value,10
DRINK,92,220,2,617,default_value,10
MISSING,92,130,3,617,default_value,10
DRINK,92,220,2,617,default_value,10
MISSING,92,140,2,617,default_value,11
MISSING,92,280,5,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,220,2,617,default_value,12
DRINK,92,80,1,617,default_value,12
MISSING,92,70,1,617,default_value,12
MISSING,92,140,3,617,default_value,12
DRINK,92,440,3,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,440,3,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,160,2,617,default_value,10
MISSING,92,280,4,617,default_value,10
DRINK,92,140,3,617,default_value,10
DRINK,92,150,2,617,default_value,10
DRINK,92,150,1,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,60,1,617,default_value,10
DRINK,92,580,2,617,default_value,11
DRINK,92,290,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,290,3,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,110,1,617,default_value,11
DRINK,92,220,2,617,default_value,11
WATER,92,70,2,617,default_value,11
DRINK,92,110,2,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,160,1,617,default_value,12
DRINK,92,150,1,617,default_value,12
DRINK,92,100,1,617,default_value,12
DRINK,92,100,2,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,80,1,617,default_value,12
DRINK,92,100,1,617,default_value,10
DRINK,92,660,3,617,default_value,10
DRINK,92,320,2,617,default_value,10
DRINK,92,320,2,617,default_value,10
WATER,92,70,1,617,default_value,10
DRINK,92,60,1,617,default_value,10
MISSING,92,70,1,617,default_value,10
DRINK,92,120,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,270,2,617,default_value,11
DRINK,92,200,3,617,default_value,11
DRINK,92,160,2,617,default_value,11
DRINK,92,1450,5,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,300,2,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
DRINK,92,220,1,617,default_value,12
MISSING,92,140,3,617,default_value,12
DRINK,92,220,2,617,default_value,10
WATER,92,105,3,617,default_value,10
DRINK,92,100,2,617,default_value,11
DRINK,92,100,1,617,default_value,11
DRINK,92,220,1,617,default_value,11
DRINK,92,660,7,617,default_value,11
DRINK,92,290,2,617,default_value,11
DRINK,92,120,2,617,default_value,11
DRINK,92,60,1,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
DRINK,92,1100,5,617,default_value,11
DRINK,92,100,2,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,880,4,617,default_value,10
DRINK,92,220,2,617,default_value,10
WATER,92,105,3,617,default_value,10
DRINK,92,300,5,617,default_value,10
DRINK,92,60,1,617,default_value,10
DRINK,92,300,3,617,default_value,11
DRINK,92,290,1,617,default_value,11
DRINK,92,100,2,617,default_value,11
MISSING,92,140,2,617,default_value,11
DRINK,92,150,2,617,default_value,11
DRINK,92,150,1,617,default_value,11
DRINK,92,100,2,617,default_value,11
DRINK,92,220,2,617,default_value,11
DRINK,92,220,2,617,default_value,12
MISSING,92,140,3,617,default_value,12
DRINK,92,290,1,617,default_value,12
DRINK,92,220,2,617,default_value,12
DRINK,92,220,1,617,default_value,12
DRINK,92,220,1,617,default_value,12
MISSING,92,70,1,617,default_value,12
DRINK,92,220,1,617,default_value,10
DRINK,92,270,2,617,default_value,10
MISSING,92,280,5,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,60,2,617,default_value,10
DRINK,92,270,1,617,default_value,10
DRINK,92,220,1,617,default_value,10
DRINK,92,220,2,617,default_value,10
DRINK,92,220,1,617,default_value,11
DRINK,92,70,1,617,default_value,11
DRINK,92,120,3,617,default_value,11
DRINK,92,220,1,617,default_value,11
